,OrderNumber,Sales Channel,WarehouseCode,ProcuredDate,OrderDate,ShipDate,DeliveryDate,SalesTeamID,CustomerID,StoreID,ProductID,Order Quantity,Discount Applied,Unit Cost,Unit Price,Revenue,Profit,Procured_to_Order,Order_to_Ship,Ship_to_Delivery,Procured_to_Delivery
7360,SO - 0007461,Online,WARE-NBV1002,2020-06-18,2020-10-18,2020-11-06,2020-11-08,14,44,76,30,3,0.15,2763.82,3892.7,9926.384999999998,1634.92,122,19,2,143
7361,SO - 0007462,In-Store,WARE-UHY1004,2020-06-18,2020-10-18,2020-10-20,2020-10-24,6,48,217,7,4,0.08,1823.87,2338.3,8604.944000000001,1309.46,122,2,4,128
7362,SO - 0007463,Distributor,WARE-PUJ1005,2020-06-18,2020-10-19,2020-11-01,2020-11-02,21,37,270,16,6,0.4,102.51,227.8,820.08,205.02,123,13,1,137
7363,SO - 0007464,In-Store,WARE-PUJ1005,2020-06-18,2020-10-19,2020-10-22,2020-10-23,10,8,312,17,5,0.05,765.88,1078.7,5123.825000000001,1294.43,123,3,1,127
7364,SO - 0007465,In-Store,WARE-NMK1003,2020-06-18,2020-10-19,2020-11-13,2020-11-23,8,46,200,18,8,0.08,747.72,1038.5,7643.360000000001,1661.6,123,25,10,158
7365,SO - 0007466,Wholesale,WARE-NMK1003,2020-06-18,2020-10-19,2020-10-21,2020-10-22,26,4,110,10,5,0.4,2340.44,3296.4,9889.199999999999,-1813.0,123,2,1,126
7366,SO - 0007467,Online,WARE-UHY1004,2020-06-18,2020-10-19,2020-11-03,2020-11-11,19,45,259,21,4,0.15,425.79,1038.5,3530.9,1827.74,123,15,8,146
7367,SO - 0007468,Online,WARE-MKL1006,2020-06-18,2020-10-19,2020-11-13,2020-11-14,16,27,332,14,1,0.1,2100.25,2592.9,2333.61,233.36,123,25,1,149
7368,SO - 0007469,Wholesale,WARE-PUJ1005,2020-06-18,2020-10-20,2020-10-30,2020-11-06,26,27,272,8,5,0.2,1600.76,2425.4,9701.6,1697.8,124,10,7,141
7369,SO - 0007470,Online,WARE-PUJ1005,2020-06-18,2020-10-20,2020-10-26,2020-11-04,14,11,319,18,3,0.15,4113.67,5078.6,12950.43,609.42,124,6,9,139
7370,SO - 0007471,Wholesale,WARE-PUJ1005,2020-06-18,2020-10-20,2020-10-25,2020-11-04,26,38,283,27,1,0.08,543.3,1065.3,980.076,436.78,124,5,10,139
7371,SO - 0007472,In-Store,WARE-UHY1004,2020-06-18,2020-10-20,2020-11-17,2020-11-22,10,15,237,13,8,0.1,1444.92,1762.1,12687.119999999999,1127.76,124,28,5,157
7372,SO - 0007473,In-Store,WARE-MKL1006,2020-06-18,2020-10-20,2020-10-30,2020-11-03,7,25,354,17,2,0.05,1819.72,2599.6,4939.24,1299.8,124,10,4,138
7373,SO - 0007474,Wholesale,WARE-XYS1001,2020-06-18,2020-10-20,2020-11-10,2020-11-18,27,43,41,32,8,0.2,1482.04,2646.5,16937.600000000002,5081.28,124,21,8,153
7374,SO - 0007475,Online,WARE-NMK1003,2020-06-18,2020-10-20,2020-10-30,2020-11-04,14,28,203,20,6,0.1,780.15,951.4,5137.5599999999995,456.66,124,10,5,139
7375,SO - 0007476,Distributor,WARE-XYS1001,2020-06-18,2020-10-21,2020-11-06,2020-11-11,24,2,7,36,3,0.08,1970.0,2432.1,6712.5960000000005,802.6,125,16,5,146
7376,SO - 0007477,Online,WARE-MKL1006,2020-06-18,2020-10-21,2020-11-03,2020-11-11,13,2,344,41,7,0.4,4673.72,5916.1,24847.620000000003,-7868.42,125,13,8,146
7377,SO - 0007478,In-Store,WARE-NBV1002,2020-06-18,2020-10-21,2020-10-30,2020-11-09,5,5,64,15,1,0.05,694.79,1139.0,1082.05,387.26,125,9,10,144
7378,SO - 0007479,In-Store,WARE-UHY1004,2020-06-18,2020-10-21,2020-11-02,2020-11-03,10,24,248,5,8,0.05,1884.04,2546.0,19349.6,4277.28,125,12,1,138
7379,SO - 0007480,In-Store,WARE-MKL1006,2020-06-18,2020-10-21,2020-10-31,2020-11-06,4,28,355,4,7,0.05,530.84,931.3,6193.1449999999995,2477.26,125,10,6,141
7380,SO - 0007481,In-Store,WARE-NMK1003,2020-06-18,2020-10-21,2020-11-08,2020-11-11,11,45,143,8,1,0.08,3360.05,3953.0,3636.76,276.71,125,18,3,146
7381,SO - 0007482,Online,WARE-NBV1002,2020-06-18,2020-10-21,2020-11-09,2020-11-12,13,27,65,5,6,0.15,2454.88,3068.6,15649.86,920.58,125,19,3,147
7382,SO - 0007483,Online,WARE-PUJ1005,2020-06-18,2020-10-21,2020-10-30,2020-11-01,20,17,309,5,1,0.15,566.82,944.7,802.995,236.17,125,9,2,136
7383,SO - 0007484,Online,WARE-NBV1002,2020-06-18,2020-10-21,2020-11-13,2020-11-19,18,33,73,13,1,0.1,842.86,1239.5,1115.55,272.69,125,23,6,154
7384,SO - 0007485,In-Store,WARE-PUJ1005,2020-06-18,2020-10-21,2020-10-30,2020-11-07,12,34,280,12,3,0.05,1286.07,2338.3,6664.155000000001,2805.95,125,9,8,142
7385,SO - 0007486,In-Store,WARE-XYS1001,2020-06-18,2020-10-21,2020-10-27,2020-11-06,1,10,38,43,5,0.08,1760.76,2445.5,11249.300000000001,2445.5,125,6,10,141
7386,SO - 0007487,In-Store,WARE-XYS1001,2020-06-18,2020-10-21,2020-10-28,2020-11-07,10,30,58,27,5,0.05,145.79,214.4,1018.4000000000001,289.45,125,7,10,142
7387,SO - 0007488,In-Store,WARE-NBV1002,2020-06-18,2020-10-22,2020-11-16,2020-11-21,2,19,72,21,8,0.05,561.73,877.7,6670.52,2176.68,126,25,5,156
7388,SO - 0007489,In-Store,WARE-NBV1002,2020-06-18,2020-10-22,2020-10-30,2020-11-03,8,19,61,13,4,0.08,1703.01,2398.6,8826.848,2014.81,126,8,4,138
7389,SO - 0007490,In-Store,WARE-MKL1006,2020-06-18,2020-10-22,2020-10-26,2020-11-02,7,44,347,27,4,0.05,2919.93,3999.9,15199.619999999999,3519.9,126,4,7,137
7390,SO - 0007491,In-Store,WARE-PUJ1005,2020-06-18,2020-10-22,2020-10-30,2020-11-02,9,24,265,40,8,0.4,1664.28,2412.0,11577.6,-1736.64,126,8,3,137
7391,SO - 0007492,Online,WARE-NMK1003,2020-06-18,2020-10-22,2020-11-14,2020-11-18,12,14,180,6,3,0.05,1759.09,2981.5,8497.275,3220.0,126,23,4,153
7392,SO - 0007493,Online,WARE-UHY1004,2020-06-18,2020-10-22,2020-11-01,2020-11-02,20,13,212,43,1,0.15,1293.44,2351.7,1998.9449999999997,705.5,126,10,1,137
7393,SO - 0007494,Online,WARE-XYS1001,2020-06-18,2020-10-22,2020-10-24,2020-10-25,16,29,32,43,5,0.08,796.63,1943.0,8937.800000000001,4954.65,126,2,1,129
7394,SO - 0007495,Online,WARE-NMK1003,2020-06-18,2020-10-22,2020-10-24,2020-10-26,20,24,162,12,5,0.15,292.66,696.8,2961.3999999999996,1498.1,126,2,2,130
7395,SO - 0007496,Online,WARE-NBV1002,2020-06-18,2020-10-23,2020-10-31,2020-11-01,12,11,62,45,7,0.08,557.51,1051.9,6774.236000000001,2871.67,127,8,1,136
7396,SO - 0007497,Online,WARE-NMK1003,2020-06-18,2020-10-23,2020-11-19,2020-11-20,13,47,107,24,6,0.15,2653.2,4020.0,20502.0,4582.8,127,27,1,155
7397,SO - 0007498,In-Store,WARE-MKL1006,2020-06-18,2020-10-23,2020-11-04,2020-11-12,9,18,347,5,7,0.08,836.16,1045.2,6731.088000000001,877.97,127,12,8,147
7398,SO - 0007499,Distributor,WARE-XYS1001,2020-06-18,2020-10-23,2020-10-30,2020-11-03,25,2,41,2,6,0.15,637.84,750.4,3827.0399999999995,-0.0,127,7,4,138
7399,SO - 0007500,Wholesale,WARE-UHY1004,2020-06-18,2020-10-23,2020-11-10,2020-11-13,28,6,237,35,5,0.08,644.0,1192.6,5485.96,2265.96,127,18,3,148
7400,SO - 0007501,Online,WARE-UHY1004,2020-06-18,2020-10-23,2020-11-07,2020-11-14,16,32,230,1,3,0.4,2098.64,3959.7,7127.459999999999,831.54,127,15,7,149
7401,SO - 0007502,Distributor,WARE-PUJ1005,2020-06-18,2020-10-23,2020-10-31,2020-11-07,24,13,321,13,6,0.05,1417.59,1996.6,11380.619999999999,2875.08,127,8,7,142
7402,SO - 0007503,Wholesale,WARE-PUJ1005,2020-06-18,2020-10-23,2020-11-15,2020-11-22,26,28,278,33,3,0.05,711.88,837.5,2386.875,251.24,127,23,7,157
7403,SO - 0007504,In-Store,WARE-UHY1004,2020-06-18,2020-10-23,2020-11-06,2020-11-16,3,9,248,26,8,0.1,1145.7,1909.5,13748.4,4582.8,127,14,10,151
7404,SO - 0007505,Distributor,WARE-PUJ1005,2020-06-18,2020-10-23,2020-10-25,2020-11-01,25,43,326,24,7,0.08,799.24,1011.7,6515.348000000001,920.67,127,2,7,136
7405,SO - 0007506,In-Store,WARE-NMK1003,2020-06-18,2020-10-23,2020-11-07,2020-11-16,7,32,104,12,6,0.05,983.16,1695.1,9662.07,3763.11,127,15,9,151
7406,SO - 0007507,In-Store,WARE-NBV1002,2020-06-18,2020-10-24,2020-11-19,2020-11-21,3,26,71,22,2,0.15,1412.49,1701.8,2893.06,68.08,128,26,2,156
7407,SO - 0007508,Distributor,WARE-UHY1004,2020-06-18,2020-10-24,2020-11-05,2020-11-08,25,12,228,10,4,0.2,588.53,964.8,3087.36,733.24,128,12,3,143
7408,SO - 0007509,Distributor,WARE-UHY1004,2020-06-18,2020-10-24,2020-11-11,2020-11-15,23,8,204,38,1,0.05,1814.43,3557.7,3379.8149999999996,1565.38,128,18,4,150
7409,SO - 0007510,Online,WARE-XYS1001,2020-06-18,2020-10-24,2020-11-06,2020-11-10,20,33,18,36,3,0.3,1335.44,3035.1,6373.709999999999,2367.39,128,13,4,145
7410,SO - 0007511,Wholesale,WARE-PUJ1005,2020-06-18,2020-10-24,2020-10-31,2020-11-06,25,49,317,5,3,0.05,650.03,1031.8,2940.6299999999997,990.54,128,7,6,141
7411,SO - 0007512,Wholesale,WARE-MKL1006,2020-06-18,2020-10-24,2020-10-30,2020-11-06,27,20,353,3,1,0.1,554.22,1179.2,1061.28,507.06,128,6,7,141
7412,SO - 0007513,Online,WARE-PUJ1005,2020-06-18,2020-10-24,2020-10-26,2020-11-02,12,10,270,13,4,0.4,3501.82,5648.1,13555.44,-451.84,128,2,7,137
7413,SO - 0007514,Distributor,WARE-XYS1001,2020-06-18,2020-10-24,2020-11-10,2020-11-15,23,5,52,30,1,0.2,1914.59,2519.2,2015.36,100.77,128,17,5,150
7414,SO - 0007515,In-Store,WARE-MKL1006,2020-06-18,2020-10-25,2020-11-04,2020-11-06,5,15,335,42,5,0.05,1051.5,1782.2,8465.449999999999,3207.95,129,10,2,141
7415,SO - 0007516,Wholesale,WARE-XYS1001,2020-06-18,2020-10-25,2020-10-29,2020-11-03,26,50,25,37,7,0.05,2706.26,3758.7,24995.355,6051.54,129,4,5,138
7416,SO - 0007517,Online,WARE-PUJ1005,2020-06-18,2020-10-25,2020-10-31,2020-11-10,16,8,325,5,7,0.08,592.28,1139.0,7335.160000000001,3189.2,129,6,10,145
7417,SO - 0007518,Online,WARE-NMK1003,2020-06-18,2020-10-25,2020-10-27,2020-11-01,12,12,193,21,6,0.1,157.85,254.6,1374.84,427.74,129,2,5,136
7418,SO - 0007519,In-Store,WARE-NMK1003,2020-06-18,2020-10-25,2020-11-06,2020-11-07,10,50,193,43,1,0.4,1138.46,1929.6,1157.76,19.3,129,12,1,142
7419,SO - 0007520,In-Store,WARE-NBV1002,2020-06-18,2020-10-25,2020-11-12,2020-11-16,9,32,80,34,4,0.08,2366.37,3879.3,14275.824,4810.34,129,18,4,151
7420,SO - 0007521,Online,WARE-PUJ1005,2020-06-18,2020-10-25,2020-11-20,2020-11-30,14,12,273,27,2,0.15,1787.29,2351.7,3997.8899999999994,423.31,129,26,10,165
7421,SO - 0007522,In-Store,WARE-NMK1003,2020-06-18,2020-10-25,2020-11-22,2020-11-30,11,16,105,15,7,0.08,763.13,1139.0,7335.160000000001,1993.25,129,28,8,165
7422,SO - 0007523,In-Store,WARE-NMK1003,2020-06-18,2020-10-25,2020-11-21,2020-11-23,11,5,178,25,1,0.08,1005.0,2010.0,1849.2,844.2,129,27,2,158
7423,SO - 0007524,Online,WARE-PUJ1005,2020-06-18,2020-10-25,2020-11-07,2020-11-17,19,32,312,14,5,0.05,961.45,1172.5,5569.375,762.12,129,13,10,152
7424,SO - 0007525,Online,WARE-NMK1003,2020-06-18,2020-10-25,2020-11-13,2020-11-19,17,27,200,38,5,0.08,533.32,1333.3,6133.18,3466.58,129,19,6,154
7425,SO - 0007526,In-Store,WARE-XYS1001,2020-06-18,2020-10-26,2020-11-22,2020-11-27,4,43,14,3,8,0.08,3042.74,5246.1,38611.296,14269.38,130,27,5,162
7426,SO - 0007527,In-Store,WARE-XYS1001,2020-06-18,2020-10-26,2020-11-18,2020-11-27,9,25,10,11,1,0.1,869.33,1159.1,1043.19,173.86,130,23,9,162
7427,SO - 0007528,Online,WARE-XYS1001,2020-06-18,2020-10-26,2020-11-05,2020-11-11,18,33,35,31,6,0.1,2307.75,2921.2,15774.48,1927.98,130,10,6,146
7428,SO - 0007529,In-Store,WARE-NMK1003,2020-06-18,2020-10-26,2020-10-31,2020-11-05,12,3,171,27,7,0.15,4235.87,5165.7,30735.914999999994,1084.82,130,5,5,140
7429,SO - 0007530,Online,WARE-NMK1003,2020-06-18,2020-10-26,2020-10-29,2020-10-30,16,29,203,20,8,0.3,5158.87,6291.3,35231.28,-6039.68,130,3,1,134
7430,SO - 0007531,Online,WARE-PUJ1005,2020-06-18,2020-10-26,2020-11-04,2020-11-14,19,32,326,26,4,0.08,1345.9,1869.3,6879.024,1495.42,130,9,10,149
7431,SO - 0007532,Wholesale,WARE-NMK1003,2020-06-18,2020-10-26,2020-11-02,2020-11-12,26,33,195,35,8,0.15,2930.18,3959.7,26925.96,3484.52,130,7,10,147
7432,SO - 0007533,Wholesale,WARE-NMK1003,2020-06-18,2020-10-26,2020-11-21,2020-11-23,25,8,125,20,8,0.4,1209.62,2371.8,11384.640000000001,1707.68,130,26,2,158
7433,SO - 0007534,In-Store,WARE-UHY1004,2020-06-18,2020-10-26,2020-11-15,2020-11-22,11,16,240,34,8,0.08,90.65,221.1,1627.296,902.1,130,20,7,157
7434,SO - 0007535,Online,WARE-UHY1004,2020-06-18,2020-10-27,2020-11-08,2020-11-09,19,26,245,18,8,0.2,102.51,201.0,1286.4,466.32,131,12,1,144
7435,SO - 0007536,Distributor,WARE-NBV1002,2020-06-18,2020-10-27,2020-11-01,2020-11-07,23,45,72,19,8,0.1,120.2,174.2,1254.24,292.64,131,5,6,142
7436,SO - 0007537,Wholesale,WARE-UHY1004,2020-06-18,2020-10-27,2020-11-18,2020-11-26,27,1,219,9,1,0.05,1114.34,1989.9,1890.405,776.06,131,22,8,161
7437,SO - 0007538,Online,WARE-NMK1003,2020-06-18,2020-10-27,2020-11-08,2020-11-17,14,18,133,28,6,0.05,1950.24,2566.1,14626.769999999997,2925.33,131,12,9,152
7438,SO - 0007539,Wholesale,WARE-NMK1003,2020-06-18,2020-10-27,2020-11-11,2020-11-14,27,45,135,26,2,0.08,500.49,1112.2,2046.448,1045.47,131,15,3,149
7439,SO - 0007540,In-Store,WARE-PUJ1005,2020-06-18,2020-10-27,2020-11-06,2020-11-09,10,22,320,39,4,0.05,1383.89,1708.5,6492.299999999999,956.74,131,10,3,144
7440,SO - 0007541,In-Store,WARE-NMK1003,2020-06-18,2020-10-27,2020-11-07,2020-11-13,4,24,174,23,3,0.2,499.28,924.6,2219.04,721.2,131,11,6,148
7441,SO - 0007542,Online,WARE-NMK1003,2020-06-18,2020-10-27,2020-11-01,2020-11-08,18,45,100,9,3,0.08,3275.5,3899.4,10762.344000000001,935.84,131,5,7,143
7442,SO - 0007543,Online,WARE-NMK1003,2020-06-18,2020-10-27,2020-11-13,2020-11-19,16,37,96,20,3,0.2,850.36,1118.9,2685.3600000000006,134.28,131,17,6,154
7443,SO - 0007544,Distributor,WARE-UHY1004,2020-06-18,2020-10-28,2020-11-02,2020-11-06,21,39,212,16,6,0.08,444.21,683.4,3772.3679999999995,1107.11,132,5,4,141
7444,SO - 0007545,Distributor,WARE-NMK1003,2020-09-26,2020-10-28,2020-11-17,2020-11-26,23,9,172,34,1,0.08,2986.59,5333.2,4906.544,1919.95,32,20,9,61
7445,SO - 0007546,Online,WARE-NBV1002,2020-06-18,2020-10-28,2020-11-22,2020-12-02,13,43,77,21,2,0.05,1381.47,1748.7,3322.5299999999997,559.59,132,25,10,167
7446,SO - 0007547,Distributor,WARE-MKL1006,2020-06-18,2020-10-28,2020-11-03,2020-11-11,23,43,343,5,8,0.05,101.71,221.1,1680.36,866.68,132,6,8,146
7447,SO - 0007548,Distributor,WARE-NMK1003,2020-06-18,2020-10-28,2020-11-15,2020-11-19,23,34,127,14,5,0.1,1227.64,1681.7,7567.65,1429.45,132,18,4,154
7448,SO - 0007549,In-Store,WARE-XYS1001,2020-06-18,2020-10-28,2020-11-14,2020-11-23,6,44,14,7,1,0.05,531.31,817.4,776.53,245.22,132,17,9,158
7449,SO - 0007550,Online,WARE-XYS1001,2020-06-18,2020-10-28,2020-11-14,2020-11-19,20,42,41,28,7,0.08,578.88,964.8,6213.312,2161.15,132,17,5,154
7450,SO - 0007551,In-Store,WARE-UHY1004,2020-06-18,2020-10-28,2020-11-03,2020-11-13,1,49,235,27,4,0.15,401.06,978.2,3325.88,1721.64,132,6,10,148
7451,SO - 0007552,Distributor,WARE-NMK1003,2020-06-18,2020-10-28,2020-11-05,2020-11-12,25,18,90,13,2,0.05,2043.37,4006.6,7612.539999999999,3525.8,132,8,7,147
7452,SO - 0007553,In-Store,WARE-UHY1004,2020-06-18,2020-10-29,2020-11-26,2020-12-03,5,48,204,14,7,0.05,695.8,1038.5,6906.025,2035.43,133,28,7,168
7453,SO - 0007554,Online,WARE-NBV1002,2020-06-18,2020-10-29,2020-11-23,2020-12-01,14,23,63,7,7,0.1,1741.06,2452.2,15448.86,3261.44,133,25,8,166
7454,SO - 0007555,Distributor,WARE-PUJ1005,2020-06-18,2020-10-29,2020-11-18,2020-11-21,25,42,316,12,5,0.1,1042.19,1708.5,7688.25,2477.3,133,20,3,156
7455,SO - 0007556,Wholesale,WARE-UHY1004,2020-06-18,2020-10-29,2020-11-04,2020-11-14,25,45,230,27,1,0.08,4417.58,5969.7,5492.124,1074.54,133,6,10,149
7456,SO - 0007557,Distributor,WARE-NMK1003,2020-06-18,2020-10-29,2020-11-01,2020-11-02,20,16,189,29,6,0.08,761.12,1902.8,10503.456,5936.74,133,3,1,137
7457,SO - 0007558,In-Store,WARE-NBV1002,2020-06-18,2020-10-29,2020-11-07,2020-11-09,8,41,83,37,6,0.1,1041.18,2479.0,13386.599999999999,7139.52,133,9,2,144
7458,SO - 0007559,Online,WARE-XYS1001,2020-06-18,2020-10-29,2020-11-04,2020-11-07,13,36,55,37,3,0.2,2500.17,3289.7,7895.280000000001,394.77,133,6,3,142
7459,SO - 0007560,Online,WARE-UHY1004,2020-06-18,2020-10-29,2020-10-31,2020-11-09,19,39,242,41,6,0.2,787.45,1078.7,5177.76,453.06,133,2,9,144
7460,SO - 0007561,In-Store,WARE-MKL1006,2020-06-18,2020-10-30,2020-11-04,2020-11-05,6,22,359,16,7,0.05,1680.9,2626.4,17465.559999999998,5699.26,134,5,1,140
7461,SO - 0007562,Online,WARE-NMK1003,2020-06-18,2020-10-30,2020-11-27,2020-12-07,18,13,147,41,7,0.15,3292.38,5487.3,32649.434999999998,9602.77,134,28,10,172
7462,SO - 0007563,In-Store,WARE-NBV1002,2020-06-18,2020-10-30,2020-11-02,2020-11-11,9,3,70,46,2,0.08,1293.5,2639.8,4857.232000000001,2270.23,134,3,9,146
7463,SO - 0007564,Online,WARE-XYS1001,2020-06-18,2020-10-30,2020-11-15,2020-11-24,15,46,32,11,2,0.15,512.95,1165.8,1981.86,955.96,134,16,9,159
7464,SO - 0007565,Online,WARE-NMK1003,2020-06-18,2020-10-30,2020-11-27,2020-11-29,13,37,103,32,2,0.05,797.23,1092.1,2074.99,480.53,134,28,2,164
7465,SO - 0007566,Online,WARE-MKL1006,2020-06-18,2020-10-30,2020-11-14,2020-11-15,14,22,365,41,3,0.08,2942.64,6539.2,18048.192000000003,9220.27,134,15,1,150
7466,SO - 0007567,Wholesale,WARE-XYS1001,2020-06-18,2020-10-30,2020-11-03,2020-11-08,27,26,55,8,3,0.1,729.63,1105.5,2984.8500000000004,795.96,134,4,5,143
7467,SO - 0007568,In-Store,WARE-NMK1003,2020-06-18,2020-10-30,2020-11-25,2020-11-28,3,36,88,12,3,0.08,879.04,1098.8,3032.688,395.57,134,26,3,163
7468,SO - 0007569,Online,WARE-MKL1006,2020-06-18,2020-10-30,2020-11-24,2020-12-03,13,4,363,6,3,0.15,725.21,884.4,2255.2200000000003,79.59,134,25,9,168
7469,SO - 0007570,Online,WARE-UHY1004,2020-06-18,2020-10-30,2020-11-27,2020-12-05,18,28,230,15,6,0.3,877.7,1755.4,7372.68,2106.48,134,28,8,170
7470,SO - 0007571,In-Store,WARE-NBV1002,2020-06-18,2020-10-30,2020-11-23,2020-11-24,11,5,85,32,4,0.05,648.29,1098.8,4175.44,1582.28,134,24,1,159
7471,SO - 0007572,In-Store,WARE-NMK1003,2020-06-18,2020-10-30,2020-11-12,2020-11-20,12,23,112,24,1,0.15,458.08,1065.3,905.5049999999999,447.42,134,13,8,155
7472,SO - 0007573,Wholesale,WARE-XYS1001,2020-06-18,2020-10-30,2020-11-01,2020-11-10,26,32,36,10,5,0.08,980.48,1815.7,8352.220000000001,3449.82,134,2,9,145
7473,SO - 0007574,In-Store,WARE-UHY1004,2020-06-18,2020-10-30,2020-11-23,2020-11-24,10,42,229,35,5,0.2,2576.15,5152.3,20609.2,7728.45,134,24,1,159
7474,SO - 0007575,In-Store,WARE-NMK1003,2020-06-18,2020-10-31,2020-11-11,2020-11-18,2,32,192,28,1,0.15,1212.37,2579.5,2192.575,980.2,135,11,7,153
7475,SO - 0007576,In-Store,WARE-PUJ1005,2020-06-18,2020-10-31,2020-11-03,2020-11-10,5,48,311,16,3,0.2,356.44,891.1,2138.6400000000003,1069.32,135,3,7,145
7476,SO - 0007577,Online,WARE-NMK1003,2020-06-18,2020-10-31,2020-11-13,2020-11-23,14,50,179,12,1,0.08,591.95,1038.5,955.4200000000001,363.47,135,13,10,158
7477,SO - 0007578,In-Store,WARE-UHY1004,2020-09-26,2020-10-31,2020-11-17,2020-11-27,11,18,242,8,8,0.15,704.04,951.4,6469.5199999999995,837.2,35,17,10,62
7478,SO - 0007579,Wholesale,WARE-XYS1001,2020-06-18,2020-10-31,2020-11-10,2020-11-19,28,25,21,36,6,0.08,651.91,931.3,5140.776,1229.32,135,10,9,154
7479,SO - 0007580,Online,WARE-UHY1004,2020-06-18,2020-10-31,2020-11-09,2020-11-10,12,24,207,34,1,0.1,2346.34,3450.5,3105.4500000000003,759.11,135,9,1,145
7480,SO - 0007581,Distributor,WARE-UHY1004,2020-06-18,2020-10-31,2020-11-10,2020-11-14,24,24,229,31,1,0.1,628.93,998.3,898.47,269.54,135,10,4,149
7481,SO - 0007582,In-Store,WARE-UHY1004,2020-06-18,2020-10-31,2020-11-05,2020-11-08,7,1,238,26,3,0.1,2831.69,3932.9,10618.83,2123.76,135,5,3,143
7482,SO - 0007583,In-Store,WARE-XYS1001,2020-06-18,2020-10-31,2020-11-10,2020-11-16,4,24,58,5,2,0.15,3106.66,3698.4,6287.28,73.96,135,10,6,151
7483,SO - 0007584,In-Store,WARE-NMK1003,2020-06-18,2020-10-31,2020-11-08,2020-11-11,10,42,113,24,5,0.2,966.01,1788.9,7155.6,2325.55,135,8,3,146
7484,SO - 0007585,In-Store,WARE-NMK1003,2020-06-18,2020-10-31,2020-11-23,2020-11-28,9,33,187,8,6,0.05,777.2,971.5,5537.549999999999,874.35,135,23,5,163
7485,SO - 0007586,Online,WARE-PUJ1005,2020-09-26,2020-10-31,2020-11-09,2020-11-15,12,42,325,32,3,0.05,1742.87,2525.9,7198.8150000000005,1970.21,35,9,6,50
7486,SO - 0007587,In-Store,WARE-XYS1001,2020-06-18,2020-11-01,2020-11-03,2020-11-12,2,5,1,3,2,0.1,1363.38,2391.9,4305.42,1578.66,136,2,9,147
7487,SO - 0007588,In-Store,WARE-NMK1003,2020-06-18,2020-11-01,2020-11-14,2020-11-20,9,42,128,41,8,0.15,743.7,991.6,6742.88,793.28,136,13,6,155
7488,SO - 0007589,Online,WARE-MKL1006,2020-06-18,2020-11-01,2020-11-25,2020-11-30,17,14,330,27,2,0.1,157.12,234.5,422.1,107.86,136,24,5,165
7489,SO - 0007590,In-Store,WARE-NMK1003,2020-06-18,2020-11-01,2020-11-27,2020-12-02,12,24,159,11,4,0.08,1904.14,3886.0,14300.480000000001,6683.92,136,26,5,167
7490,SO - 0007591,Distributor,WARE-NMK1003,2020-06-18,2020-11-01,2020-11-10,2020-11-11,23,1,171,21,4,0.3,3619.81,5246.1,14689.08,209.84,136,9,1,146
7491,SO - 0007592,In-Store,WARE-PUJ1005,2020-06-18,2020-11-01,2020-11-07,2020-11-15,5,42,328,1,4,0.2,2185.21,3973.1,12713.92,3973.08,136,6,8,150
7492,SO - 0007593,Distributor,WARE-PUJ1005,2020-06-18,2020-11-01,2020-11-16,2020-11-19,23,12,269,28,1,0.08,107.07,227.8,209.57600000000002,102.51,136,15,3,154
7493,SO - 0007594,In-Store,WARE-PUJ1005,2020-06-18,2020-11-01,2020-11-28,2020-12-03,11,47,283,3,2,0.2,73.7,167.5,268.0,120.6,136,27,5,168
7494,SO - 0007595,In-Store,WARE-NBV1002,2020-06-18,2020-11-01,2020-11-07,2020-11-09,3,36,65,17,7,0.2,662.7,1051.9,5890.64,1251.74,136,6,2,144
7495,SO - 0007596,Wholesale,WARE-PUJ1005,2020-06-18,2020-11-01,2020-11-16,2020-11-26,28,35,311,5,3,0.15,1153.2,2217.7,5655.134999999999,2195.53,136,15,10,161
7496,SO - 0007597,Distributor,WARE-PUJ1005,2020-06-18,2020-11-01,2020-11-26,2020-12-02,22,2,316,2,8,0.08,951.13,1132.3,8333.728,724.69,136,25,6,167
7497,SO - 0007598,Online,WARE-UHY1004,2020-06-18,2020-11-01,2020-11-18,2020-11-26,16,34,247,43,3,0.05,477.58,1085.4,3093.3900000000003,1660.65,136,17,8,161
7498,SO - 0007599,Online,WARE-PUJ1005,2020-06-18,2020-11-01,2020-11-14,2020-11-19,16,24,318,26,3,0.3,603.6,958.1,2012.0099999999998,201.21,136,13,5,154
7499,SO - 0007600,Online,WARE-PUJ1005,2020-06-18,2020-11-01,2020-11-11,2020-11-19,19,46,305,23,5,0.15,2409.99,3651.5,15518.875,3468.93,136,10,8,154
7500,SO - 0007601,Online,WARE-MKL1006,2020-09-26,2020-11-02,2020-11-04,2020-11-09,13,11,359,7,1,0.2,1098.13,1996.6,1597.28,499.15,37,2,5,44
7501,SO - 0007602,Online,WARE-NMK1003,2020-06-18,2020-11-02,2020-11-25,2020-11-30,17,38,132,4,5,0.05,2033.58,3631.4,17249.15,7081.25,137,23,5,165
7502,SO - 0007603,Online,WARE-MKL1006,2020-06-18,2020-11-02,2020-11-08,2020-11-09,19,26,346,43,4,0.08,5371.93,6472.2,23817.696,2329.98,137,6,1,144
7503,SO - 0007604,In-Store,WARE-NMK1003,2020-06-18,2020-11-02,2020-11-26,2020-11-29,6,2,165,8,4,0.1,1573.76,1896.1,6825.96,530.92,137,24,3,164
